,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2296870,2015,5,26,2,WN,745,N353SW,LAX,SFO,1335,1531,116,13.0,1544.0,75,75.0,57.0,337,1641.0,5.0,1450,1646,116,0,0,,0.0,0.0,35.0,81.0,0.0
2297344,2015,5,26,2,VX,929,N523VA,LAX,SFO,1400,1356,-4,6.0,1402.0,80,63.0,54.0,337,1456.0,3.0,1520,1459,-21,0,0,,,,,,
2297456,2015,5,26,2,UA,1130,N33286,SFO,LAX,1405,1432,27,11.0,1443.0,92,80.0,56.0,337,1539.0,13.0,1537,1552,15,0,0,,0.0,0.0,15.0,0.0,0.0
2297905,2015,5,26,2,AA,1143,N5DHAA,SFO,LAX,1436,1500,24,16.0,1516.0,84,94.0,60.0,337,1616.0,18.0,1600,1634,34,0,0,,10.0,0.0,0.0,24.0,0.0
2298095,2015,5,26,2,WN,1457,N604SW,SFO,LAX,1450,1508,18,13.0,1521.0,85,77.0,59.0,337,1620.0,5.0,1615,1625,10,0,0,,,,,,
2298765,2015,5,26,2,UA,1673,N38443,LAX,SFO,1528,1536,8,20.0,1556.0,83,76.0,51.0,337,1647.0,5.0,1651,1652,1,0,0,,,,,,
2298912,2015,5,26,2,WN,565,N345SA,LAX,SFO,1535,1600,25,9.0,1609.0,75,68.0,53.0,337,1702.0,6.0,1650,1708,18,0,0,,0.0,0.0,0.0,18.0,0.0
2299657,2015,5,26,2,AA,209,N3MHAA,LAX,SFO,1625,1619,-6,10.0,1629.0,81,69.0,58.0,337,1727.0,1.0,1746,1728,-18,0,0,,,,,,
2299758,2015,5,26,2,VX,932,N846VA,SFO,LAX,1630,1634,4,9.0,1643.0,80,71.0,57.0,337,1740.0,5.0,1750,1745,-5,0,0,,,,,,
2299831,2015,5,26,2,VX,923,N848VA,LAX,SFO,1635,1637,2,21.0,1658.0,75,76.0,50.0,337,1748.0,5.0,1750,1753,3,0,0,,,,,,
2300369,2015,5,26,2,WN,1546,N604SW,LAX,SFO,1705,1704,-1,13.0,1717.0,75,70.0,53.0,337,1810.0,4.0,1820,1814,-6,0,0,,,,,,
2300372,2015,5,26,2,WN,855,N370SW,SFO,LAX,1705,1807,62,11.0,1818.0,75,74.0,56.0,337,1914.0,7.0,1820,1921,61,0,0,,0.0,0.0,0.0,61.0,0.0
2300401,2015,5,26,2,UA,1083,N38443,SFO,LAX,1705,1753,48,16.0,1809.0,86,82.0,56.0,337,1905.0,10.0,1831,1915,44,0,0,,0.0,0.0,15.0,29.0,0.0
2301299,2015,5,26,2,UA,1591,N37437,SFO,LAX,1757,1856,59,27.0,1923.0,86,103.0,62.0,337,2025.0,14.0,1923,2039,76,0,0,,17.0,0.0,0.0,59.0,0.0
2301436,2015,5,26,2,VX,936,N835VA,SFO,LAX,1805,1759,-6,14.0,1813.0,80,78.0,56.0,337,1909.0,8.0,1925,1917,-8,0,0,,,,,,
2301790,2015,5,26,2,UA,525,N440UA,SFO,LAX,1828,1831,3,48.0,1919.0,85,117.0,57.0,337,2016.0,12.0,1953,2028,35,0,0,,35.0,0.0,0.0,0.0,0.0
2301831,2015,5,26,2,VX,941,N527VA,LAX,SFO,1830,1842,12,15.0,1857.0,75,72.0,52.0,337,1949.0,5.0,1945,1954,9,0,0,,,,,,
2301848,2015,5,26,2,WN,4378,N230WN,SFO,LAX,1830,1825,-5,42.0,1907.0,80,109.0,60.0,337,2007.0,7.0,1950,2014,24,0,0,,24.0,0.0,0.0,0.0,0.0
2301894,2015,5,26,2,AA,209,N3MHAA,SFO,LAX,1834,1828,-6,43.0,1911.0,86,116.0,60.0,337,2011.0,13.0,2000,2024,24,0,0,,24.0,0.0,0.0,0.0,0.0
2301918,2015,5,26,2,VX,938,N848VA,SFO,LAX,1835,1829,-6,41.0,1910.0,80,110.0,60.0,337,2010.0,9.0,1955,2019,24,0,0,,24.0,0.0,0.0,0.0,0.0
2301966,2015,5,26,2,AA,218,N3JDAA,LAX,SFO,1840,1837,-3,22.0,1859.0,78,77.0,52.0,337,1951.0,3.0,1958,1954,-4,0,0,,,,,,
2302253,2015,5,26,2,WN,3755,N370SW,LAX,SFO,1855,1958,63,11.0,2009.0,75,71.0,53.0,337,2102.0,7.0,2010,2109,59,0,0,,0.0,0.0,2.0,57.0,0.0
2302718,2015,5,26,2,UA,1131,N38443,LAX,SFO,1923,2021,58,71.0,2132.0,82,129.0,51.0,337,2223.0,7.0,2045,2230,105,0,0,,68.0,0.0,0.0,37.0,0.0
2302962,2015,5,26,2,VX,942,N524VA,SFO,LAX,1940,1940,0,11.0,1951.0,85,77.0,58.0,337,2049.0,8.0,2105,2057,-8,0,0,,,,,,
2303075,2015,5,26,2,UA,1192,N76514,SFO,LAX,1947,1947,0,16.0,2003.0,104,95.0,59.0,337,2102.0,20.0,2131,2122,-9,0,0,,,,,,
2303155,2015,5,26,2,UA,367,N477UA,LAX,SFO,1953,1948,-5,18.0,2006.0,82,76.0,53.0,337,2059.0,5.0,2115,2104,-11,0,0,,,,,,
2303457,2015,5,26,2,VX,945,N835VA,LAX,SFO,2010,2000,-10,18.0,2018.0,80,79.0,56.0,337,2114.0,5.0,2130,2119,-11,0,0,,,,,,
2303726,2015,5,26,2,AA,2465,N3EXAA,LAX,SFO,2030,2027,-3,71.0,2138.0,84,128.0,52.0,337,2230.0,5.0,2154,2235,41,0,0,,41.0,0.0,0.0,0.0,0.0
2303742,2015,5,26,2,WN,4467,N230WN,LAX,SFO,2030,2139,69,12.0,2151.0,80,72.0,55.0,337,2246.0,5.0,2150,2251,61,0,0,,40.0,0.0,0.0,21.0,0.0
2303844,2015,5,26,2,WN,1220,N353SW,SFO,LAX,2040,2122,42,13.0,2135.0,85,76.0,54.0,337,2229.0,9.0,2205,2238,33,0,0,,0.0,0.0,0.0,33.0,0.0
2303861,2015,5,26,2,UA,731,N440UA,LAX,SFO,2043,2126,43,42.0,2208.0,84,109.0,52.0,337,2300.0,15.0,2207,2315,68,0,0,,43.0,0.0,0.0,25.0,0.0
2303862,2015,5,26,2,AA,218,N3LPAA,SFO,LAX,2045,2040,-5,12.0,2052.0,99,78.0,57.0,337,2149.0,9.0,2224,2158,-26,0,0,,,,,,
2303876,2015,5,26,2,VX,948,N527VA,SFO,LAX,2045,2048,3,14.0,2102.0,80,80.0,58.0,337,2200.0,8.0,2205,2208,3,0,0,,,,,,
2304062,2015,5,26,2,OO,6290,N121SY,SFO,LAX,2100,2122,22,20.0,2142.0,99,83.0,58.0,337,2240.0,5.0,2239,2245,6,0,0,,,,,,
2304166,2015,5,26,2,UA,235,N484UA,LAX,SFO,2110,2145,35,25.0,2210.0,84,81.0,52.0,337,2302.0,4.0,2234,2306,32,0,0,,0.0,0.0,5.0,27.0,0.0
2304508,2015,5,26,2,VX,947,N529VA,LAX,SFO,2150,2220,30,10.0,2230.0,80,70.0,53.0,337,2323.0,7.0,2310,2330,20,0,0,,0.0,0.0,0.0,20.0,0.0
2304615,2015,5,26,2,WN,455,N345SA,SFO,LAX,2200,2157,-3,10.0,2207.0,80,70.0,55.0,337,2302.0,5.0,2320,2307,-13,0,0,,,,,,
2304900,2015,5,26,2,UA,1284,N68811,SFO,LAX,2237,2312,35,23.0,2335.0,86,85.0,49.0,337,24.0,13.0,0003,0037,34,0,0,,0.0,0.0,34.0,0.0,0.0
2304987,2015,5,26,2,UA,1205,N69819,LAX,SFO,2305,2301,-4,12.0,2313.0,87,67.0,50.0,337,3.0,5.0,0032,0008,-24,0,0,,,,,,
2305856,2015,5,27,3,OO,5613,N121SY,LAX,SFO,0602,0559,-3,20.0,619.0,89,78.0,54.0,337,713.0,4.0,0731,0717,-14,0,0,,,,,,
2306075,2015,5,27,3,WN,3132,N663SW,LAX,SFO,0615,0611,-4,30.0,641.0,85,91.0,57.0,337,738.0,4.0,0740,0742,2,0,0,,,,,,
2306090,2015,5,27,3,WN,478,N213WN,SFO,LAX,0615,0612,-3,12.0,624.0,85,91.0,56.0,337,720.0,23.0,0740,0743,3,0,0,,,,,,
2306612,2015,5,27,3,AA,338,N5ECAA,LAX,SFO,0650,0649,-1,22.0,711.0,81,82.0,55.0,337,806.0,5.0,0811,0811,0,0,0,,,,,,
2306629,2015,5,27,3,VX,922,N835VA,SFO,LAX,0650,0645,-5,16.0,701.0,75,81.0,57.0,337,758.0,8.0,0805,0806,1,0,0,,,,,,
2306656,2015,5,27,3,UA,478,N484UA,SFO,LAX,0650,0641,-9,13.0,654.0,93,116.0,55.0,337,749.0,48.0,0823,0837,14,0,0,,,,,,
2306875,2015,5,27,3,VX,925,N633VA,LAX,SFO,0700,0725,25,12.0,737.0,75,73.0,55.0,337,832.0,6.0,0815,0838,23,0,0,,23.0,0.0,0.0,0.0,0.0
2306980,2015,5,27,3,UA,805,N494UA,LAX,SFO,0702,0653,-9,28.0,721.0,82,91.0,55.0,337,816.0,8.0,0824,0824,0,0,0,,,,,,
2307919,2015,5,27,3,AA,1232,N3HTAA,SFO,LAX,0800,0750,-10,19.0,809.0,90,105.0,62.0,337,911.0,24.0,0930,0935,5,0,0,,,,,,
2307978,2015,5,27,3,VX,1930,N530VA,SFO,LAX,0800,0755,-5,10.0,805.0,75,75.0,56.0,337,901.0,9.0,0915,0910,-5,0,0,,,,,,
2308054,2015,5,27,3,UA,1569,N36447,LAX,SFO,0803,0759,-4,22.0,821.0,92,84.0,56.0,337,917.0,6.0,0935,0923,-12,0,0,,,,,,
2308829,2015,5,27,3,WN,567,N364SW,LAX,SFO,0850,1012,82,11.0,1023.0,80,76.0,59.0,337,1122.0,6.0,1010,1128,78,0,0,,75.0,0.0,0.0,3.0,0.0
2309037,2015,5,27,3,WN,298,N370SW,SFO,LAX,0900,0858,-2,9.0,907.0,85,72.0,56.0,337,1003.0,7.0,1025,1010,-15,0,0,,,,,,
2309175,2015,5,27,3,AA,338,N5ECAA,SFO,LAX,0906,0901,-5,12.0,913.0,93,78.0,56.0,337,1009.0,10.0,1039,1019,-20,0,0,,,,,,
2309279,2015,5,27,3,UA,814,N494UA,SFO,LAX,0914,0911,-3,26.0,937.0,93,102.0,58.0,337,1035.0,18.0,1047,1053,6,0,0,,,,,,
2309476,2015,5,27,3,UA,788,N484UA,LAX,SFO,0928,0926,-2,22.0,948.0,92,84.0,54.0,337,1042.0,8.0,1100,1050,-10,0,0,,,,,,
2309874,2015,5,27,3,VX,1935,N849VA,LAX,SFO,0955,1127,92,14.0,1141.0,75,76.0,58.0,337,1239.0,4.0,1110,1243,93,0,0,,92.0,0.0,0.0,0.0,1.0
2310117,2015,5,27,3,OO,5244,N143SY,SFO,LAX,1006,1007,1,22.0,1029.0,96,99.0,61.0,337,1130.0,16.0,1142,1146,4,0,0,,,,,,
2310221,2015,5,27,3,AA,2438,N3FHAA,LAX,SFO,1015,1028,13,48.0,1116.0,88,108.0,57.0,337,1213.0,3.0,1143,1216,33,0,0,,33.0,0.0,0.0,0.0,0.0
2310636,2015,5,27,3,UA,239,N493UA,LAX,SFO,1030,1025,-5,16.0,1041.0,89,76.0,56.0,337,1137.0,4.0,1159,1141,-18,0,0,,,,,,
2311061,2015,5,27,3,VX,927,N626VA,LAX,SFO,1100,1115,15,33.0,1148.0,80,94.0,55.0,337,1243.0,6.0,1220,1249,29,0,0,,29.0,0.0,0.0,0.0,0.0
2311122,2015,5,27,3,UA,1002,N37252,SFO,LAX,1102,1312,130,15.0,1327.0,92,77.0,50.0,337,1417.0,12.0,1234,1429,115,0,0,,19.0,0.0,0.0,96.0,0.0
2311248,2015,5,27,3,WN,387,N370SW,LAX,SFO,1110,1138,28,7.0,1145.0,80,70.0,56.0,337,1241.0,7.0,1230,1248,18,0,0,,18.0,0.0,0.0,0.0,0.0
2311616,2015,5,27,3,WN,656,N364SW,SFO,LAX,1130,1204,34,9.0,1213.0,85,76.0,58.0,337,1311.0,9.0,1255,1320,25,0,0,,0.0,0.0,0.0,25.0,0.0
2311675,2015,5,27,3,VX,924,N630VA,SFO,LAX,1135,1135,0,10.0,1145.0,80,74.0,56.0,337,1241.0,8.0,1255,1249,-6,0,0,,,,,,
2312414,2015,5,27,3,AA,1143,N3AMAA,LAX,SFO,1220,1216,-4,23.0,1239.0,83,97.0,59.0,337,1338.0,15.0,1343,1353,10,0,0,,,,,,
2312461,2015,5,27,3,UA,433,N413UA,SFO,LAX,1220,1215,-5,11.0,1226.0,94,80.0,57.0,337,1323.0,12.0,1354,1335,-19,0,0,,,,,,
2312472,2015,5,27,3,OO,6270,N143SY,LAX,SFO,1222,1226,4,18.0,1244.0,92,80.0,56.0,337,1340.0,6.0,1354,1346,-8,0,0,,,,,,
2312547,2015,5,27,3,AA,2438,N3FHAA,SFO,LAX,1228,1300,32,11.0,1311.0,87,76.0,54.0,337,1405.0,11.0,1355,1416,21,0,0,,0.0,0.0,0.0,21.0,0.0
2312679,2015,5,27,3,WN,1368,N345SA,LAX,SFO,1235,1237,2,10.0,1247.0,80,70.0,55.0,337,1342.0,5.0,1355,1347,-8,0,0,,,,,,
2313153,2015,5,27,3,UA,1710,N37427,SFO,LAX,1303,1321,18,24.0,1345.0,90,89.0,54.0,337,1439.0,11.0,1433,1450,17,0,0,,0.0,0.0,0.0,17.0,0.0
2313183,2015,5,27,3,VX,933,N625VA,LAX,SFO,1305,1307,2,9.0,1316.0,75,77.0,64.0,337,1420.0,4.0,1420,1424,4,0,0,,,,,,
2313405,2015,5,27,3,WN,476,N370SW,SFO,LAX,1320,1319,-1,17.0,1336.0,80,78.0,54.0,337,1430.0,7.0,1440,1437,-3,0,0,,,,,,
2313452,2015,5,27,3,VX,928,N849VA,SFO,LAX,1325,1341,16,15.0,1356.0,80,74.0,54.0,337,1450.0,5.0,1445,1455,10,0,0,,,,,,
2313582,2015,5,27,3,UA,1642,N76515,LAX,SFO,1333,1341,8,15.0,1356.0,88,76.0,54.0,337,1450.0,7.0,1501,1457,-4,0,0,,,,,,
2313618,2015,5,27,3,WN,745,N364SW,LAX,SFO,1335,1355,20,18.0,1413.0,75,79.0,56.0,337,1509.0,5.0,1450,1514,24,0,0,,4.0,0.0,0.0,20.0,0.0
2314088,2015,5,27,3,VX,929,N524VA,LAX,SFO,1400,1356,-4,21.0,1417.0,80,82.0,56.0,337,1513.0,5.0,1520,1518,-2,0,0,,,,,,
2314209,2015,5,27,3,UA,1130,N75433,SFO,LAX,1405,1429,24,13.0,1442.0,92,84.0,54.0,337,1536.0,17.0,1537,1553,16,0,0,,0.0,0.0,16.0,0.0,0.0
2314631,2015,5,27,3,AA,1143,N3AMAA,SFO,LAX,1435,1438,3,25.0,1503.0,85,108.0,57.0,337,1600.0,26.0,1600,1626,26,0,0,,26.0,0.0,0.0,0.0,0.0
2314854,2015,5,27,3,WN,1457,N345SA,SFO,LAX,1450,1448,-2,16.0,1504.0,85,79.0,57.0,337,1601.0,6.0,1615,1607,-8,0,0,,,,,,
2315524,2015,5,27,3,UA,1673,N37427,LAX,SFO,1528,1543,15,24.0,1607.0,83,84.0,52.0,337,1659.0,8.0,1651,1707,16,0,0,,1.0,0.0,3.0,12.0,0.0
2315673,2015,5,27,3,WN,565,N370SW,LAX,SFO,1535,1534,-1,12.0,1546.0,75,73.0,57.0,337,1643.0,4.0,1650,1647,-3,0,0,,,,,,
2315862,2015,5,27,3,UA,769,N435UA,SFO,LAX,1549,1827,158,21.0,1848.0,93,90.0,53.0,337,1941.0,16.0,1722,1957,155,0,0,,0.0,0.0,155.0,0.0,0.0
2316417,2015,5,27,3,AA,209,N3LKAA,LAX,SFO,1625,1621,-4,14.0,1635.0,81,75.0,58.0,337,1733.0,3.0,1746,1736,-10,0,0,,,,,,
2316515,2015,5,27,3,VX,932,N639VA,SFO,LAX,1630,1626,-4,17.0,1643.0,80,77.0,54.0,337,1737.0,6.0,1750,1743,-7,0,0,,,,,,
2316587,2015,5,27,3,VX,923,N837VA,LAX,SFO,1635,1640,5,12.0,1652.0,75,73.0,58.0,337,1750.0,3.0,1750,1753,3,0,0,,,,,,
2317136,2015,5,27,3,WN,1546,N345SA,LAX,SFO,1705,1740,35,20.0,1800.0,75,85.0,60.0,337,1900.0,5.0,1820,1905,45,0,0,,10.0,0.0,0.0,0.0,35.0
2317143,2015,5,27,3,WN,855,N663SW,SFO,LAX,1705,1701,-4,13.0,1714.0,75,79.0,55.0,337,1809.0,11.0,1820,1820,0,0,0,,,,,,
2317162,2015,5,27,3,UA,1083,N76523,SFO,LAX,1705,1754,49,15.0,1809.0,86,96.0,61.0,337,1910.0,20.0,1831,1930,59,0,0,,10.0,0.0,27.0,22.0,0.0
2318051,2015,5,27,3,UA,1591,N37427,SFO,LAX,1757,1753,-4,22.0,1815.0,86,100.0,53.0,337,1908.0,25.0,1923,1933,10,0,0,,,,,,
2318193,2015,5,27,3,VX,936,N836VA,SFO,LAX,1805,1801,-4,18.0,1819.0,80,78.0,54.0,337,1913.0,6.0,1925,1919,-6,0,0,,,,,,
2318304,2015,5,27,3,UA,391,N435UA,LAX,SFO,1812,2044,152,14.0,2058.0,83,79.0,54.0,337,2152.0,11.0,1935,2203,148,0,0,,7.0,0.0,0.0,141.0,0.0
2318595,2015,5,27,3,VX,941,N528VA,LAX,SFO,1830,1848,18,15.0,1903.0,75,79.0,60.0,337,2003.0,4.0,1945,2007,22,0,0,,18.0,0.0,0.0,0.0,4.0
2318621,2015,5,27,3,WN,4378,N620SW,SFO,LAX,1830,1823,-7,9.0,1832.0,80,71.0,55.0,337,1927.0,7.0,1950,1934,-16,0,0,,,,,,
2318660,2015,5,27,3,AA,209,N3LKAA,SFO,LAX,1834,1827,-7,12.0,1839.0,86,76.0,51.0,337,1930.0,13.0,2000,1943,-17,0,0,,,,,,
2318684,2015,5,27,3,VX,938,N634VA,SFO,LAX,1835,1830,-5,10.0,1840.0,80,69.0,53.0,337,1933.0,6.0,1955,1939,-16,0,0,,,,,,
2318733,2015,5,27,3,AA,218,N3FLAA,LAX,SFO,1840,1839,-1,18.0,1857.0,78,80.0,55.0,337,1952.0,7.0,1958,1959,1,0,0,,,,,,
2318798,2015,5,27,3,UA,525,N467UA,SFO,LAX,1840,1835,-5,17.0,1852.0,89,82.0,52.0,337,1944.0,13.0,2009,1957,-12,0,0,,,,,,
2319023,2015,5,27,3,WN,3755,N620SW,LAX,SFO,1855,2011,76,7.0,2018.0,75,69.0,58.0,337,2116.0,4.0,2010,2120,70,0,0,,0.0,0.0,70.0,0.0,0.0
2319494,2015,5,27,3,UA,1131,N37420,LAX,SFO,1923,1922,-1,22.0,1944.0,82,90.0,58.0,337,2042.0,10.0,2045,2052,7,0,0,,,,,,
2319740,2015,5,27,3,VX,942,N525VA,SFO,LAX,1940,1935,-5,9.0,1944.0,85,66.0,50.0,337,2034.0,7.0,2105,2041,-24,0,0,,,,,,
2320118,2015,5,27,3,UA,887,N485UA,SFO,LAX,2001,1956,-5,22.0,2018.0,103,84.0,52.0,337,2110.0,10.0,2144,2120,-24,0,0,,,,,,
2320241,2015,5,27,3,VX,945,N836VA,LAX,SFO,2010,2141,91,38.0,2219.0,80,101.0,58.0,337,2317.0,5.0,2130,2322,112,0,0,,112.0,0.0,0.0,0.0,0.0
2320519,2015,5,27,3,AA,2465,N3GLAA,LAX,SFO,2030,2220,110,18.0,2238.0,84,77.0,55.0,337,2333.0,4.0,2154,2337,103,0,0,,103.0,0.0,0.0,0.0,0.0
2320534,2015,5,27,3,WN,4467,N641SW,LAX,SFO,2030,2223,113,11.0,2234.0,80,71.0,56.0,337,2330.0,4.0,2150,2334,104,0,0,,0.0,0.0,104.0,0.0,0.0
2320555,2015,5,27,3,UA,1247,N37427,LAX,SFO,2030,2039,9,17.0,2056.0,85,75.0,53.0,337,2149.0,5.0,2155,2154,-1,0,0,,,,,,
2320641,2015,5,27,3,WN,1220,N364SW,SFO,LAX,2040,2112,32,8.0,2120.0,85,69.0,52.0,337,2212.0,9.0,2205,2221,16,0,0,,0.0,0.0,0.0,16.0,0.0
2320657,2015,5,27,3,AA,218,N3CFAA,SFO,LAX,2045,2038,-7,13.0,2051.0,99,75.0,53.0,337,2144.0,9.0,2224,2153,-31,0,0,,,,,,
2320671,2015,5,27,3,VX,948,N528VA,SFO,LAX,2045,2049,4,12.0,2101.0,80,76.0,52.0,337,2153.0,12.0,2205,2205,0,0,0,,,,,,
2321309,2015,5,27,3,VX,947,N525VA,LAX,SFO,2150,2232,42,9.0,2241.0,80,71.0,58.0,337,2339.0,4.0,2310,2343,33,0,0,,33.0,0.0,0.0,0.0,0.0
2321420,2015,5,27,3,WN,455,N370SW,SFO,LAX,2200,2341,101,10.0,2351.0,80,74.0,50.0,337,41.0,14.0,2320,0055,95,0,0,,0.0,0.0,0.0,95.0,0.0
2321691,2015,5,27,3,OO,6290,N140SY,SFO,LAX,2232,2232,0,16.0,2248.0,87,78.0,55.0,337,2343.0,7.0,2359,2350,-9,0,0,,,,,,
2321719,2015,5,27,3,UA,848,N413UA,LAX,SFO,2240,2231,-9,19.0,2250.0,86,81.0,56.0,337,2346.0,6.0,0006,2352,-14,0,0,,,,,,
2322701,2015,5,28,4,OO,5613,N140SY,LAX,SFO,0602,0559,-3,21.0,620.0,89,82.0,55.0,337,715.0,6.0,0731,0721,-10,0,0,,,,,,
2322914,2015,5,28,4,WN,3132,N375SW,LAX,SFO,0615,0615,0,12.0,627.0,85,79.0,59.0,337,726.0,8.0,0740,0734,-6,0,0,,,,,,
2322929,2015,5,28,4,WN,478,N641SW,SFO,LAX,0615,0614,-1,9.0,623.0,85,72.0,56.0,337,719.0,7.0,0740,0726,-14,0,0,,,,,,
2323466,2015,5,28,4,AA,338,N5DKAA,LAX,SFO,0650,0645,-5,29.0,714.0,81,86.0,54.0,337,808.0,3.0,0811,0811,0,0,0,,,,,,
2323483,2015,5,28,4,VX,922,N853VA,SFO,LAX,0650,0644,-6,10.0,654.0,75,74.0,57.0,337,751.0,7.0,0805,0758,-7,0,0,,,,,,
2323510,2015,5,28,4,UA,478,N419UA,SFO,LAX,0650,0642,-8,14.0,656.0,93,115.0,56.0,337,752.0,45.0,0823,0837,14,0,0,,,,,,
2323737,2015,5,28,4,VX,925,N640VA,LAX,SFO,0700,0700,0,28.0,728.0,75,87.0,53.0,337,821.0,6.0,0815,0827,12,0,0,,,,,,
2323842,2015,5,28,4,UA,414,N467UA,LAX,SFO,0702,0656,-6,22.0,718.0,82,81.0,55.0,337,813.0,4.0,0824,0817,-7,0,0,,,,,,
2324791,2015,5,28,4,AA,1232,N3FBAA,SFO,LAX,0800,0751,-9,16.0,807.0,90,90.0,55.0,337,902.0,19.0,0930,0921,-9,0,0,,,,,,
2324860,2015,5,28,4,VX,1930,N526VA,SFO,LAX,0800,0758,-2,11.0,809.0,75,75.0,56.0,337,905.0,8.0,0915,0913,-2,0,0,,,,,,
2324931,2015,5,28,4,UA,1569,N38424,LAX,SFO,0803,0808,5,19.0,827.0,92,80.0,55.0,337,922.0,6.0,0935,0928,-7,0,0,,,,,,
2325708,2015,5,28,4,WN,567,N641SW,LAX,SFO,0850,0931,41,18.0,949.0,80,80.0,57.0,337,1046.0,5.0,1010,1051,41,0,0,,41.0,0.0,0.0,0.0,0.0
2325912,2015,5,28,4,WN,298,N663SW,SFO,LAX,0900,0857,-3,11.0,908.0,85,76.0,56.0,337,1004.0,9.0,1025,1013,-12,0,0,,,,,,
2326162,2015,5,28,4,UA,814,N467UA,SFO,LAX,0914,0909,-5,14.0,923.0,93,93.0,58.0,337,1021.0,21.0,1047,1042,-5,0,0,,,,,,
2326366,2015,5,28,4,UA,788,N419UA,LAX,SFO,0928,0929,1,42.0,1011.0,92,103.0,58.0,337,1109.0,3.0,1100,1112,12,0,0,,,,,,
2326767,2015,5,28,4,VX,1935,N849VA,LAX,SFO,0955,1138,103,9.0,1147.0,75,68.0,55.0,337,1242.0,4.0,1110,1246,96,0,0,,96.0,0.0,0.0,0.0,0.0
2327009,2015,5,28,4,OO,5244,N121SY,SFO,LAX,1006,1009,3,13.0,1022.0,96,85.0,58.0,337,1120.0,14.0,1142,1134,-8,0,0,,,,,,
2327112,2015,5,28,4,AA,2438,N3HHAA,LAX,SFO,1015,1058,43,29.0,1127.0,88,87.0,55.0,337,1222.0,3.0,1143,1225,42,0,0,,42.0,0.0,0.0,0.0,0.0
2327536,2015,5,28,4,UA,1564,N76526,LAX,SFO,1030,1030,0,17.0,1047.0,90,77.0,55.0,337,1142.0,5.0,1200,1147,-13,0,0,,,,,,
2327972,2015,5,28,4,VX,927,N624VA,LAX,SFO,1100,1213,73,11.0,1224.0,80,70.0,54.0,337,1318.0,5.0,1220,1323,63,0,0,,63.0,0.0,0.0,0.0,0.0
2328030,2015,5,28,4,UA,1002,N57439,SFO,LAX,1102,1144,42,16.0,1200.0,92,91.0,56.0,337,1256.0,19.0,1234,1315,41,0,0,,0.0,0.0,17.0,24.0,0.0
2328152,2015,5,28,4,WN,387,N663SW,LAX,SFO,1110,1217,67,16.0,1233.0,80,76.0,56.0,337,1329.0,4.0,1230,1333,63,0,0,,0.0,0.0,0.0,0.0,63.0
2328524,2015,5,28,4,WN,656,N641SW,SFO,LAX,1130,1129,-1,9.0,1138.0,85,87.0,58.0,337,1236.0,20.0,1255,1256,1,0,0,,,,,,
2328585,2015,5,28,4,VX,924,N626VA,SFO,LAX,1135,1134,-1,10.0,1144.0,80,77.0,58.0,337,1242.0,9.0,1255,1251,-4,0,0,,,,,,
2329340,2015,5,28,4,AA,1143,N5EPAA,LAX,SFO,1220,1304,44,41.0,1345.0,82,98.0,54.0,337,1439.0,3.0,1342,1442,60,0,0,,60.0,0.0,0.0,0.0,0.0
2329386,2015,5,28,4,UA,433,N449UA,SFO,LAX,1220,1306,46,15.0,1321.0,94,77.0,52.0,337,1413.0,10.0,1354,1423,29,0,0,,0.0,0.0,3.0,26.0,0.0
2329398,2015,5,28,4,OO,6270,N121SY,LAX,SFO,1222,1222,0,40.0,1302.0,92,101.0,57.0,337,1359.0,4.0,1354,1403,9,0,0,,,,,,
2329599,2015,5,28,4,WN,1368,N364SW,LAX,SFO,1235,1302,27,25.0,1327.0,80,83.0,53.0,337,1420.0,5.0,1355,1425,30,0,0,,27.0,0.0,0.0,3.0,0.0
2330089,2015,5,28,4,UA,1710,N38467,SFO,LAX,1303,1322,19,12.0,1334.0,90,80.0,55.0,337,1429.0,13.0,1433,1442,9,0,0,,,,,,
2330114,2015,5,28,4,VX,933,N635VA,LAX,SFO,1305,1309,4,28.0,1337.0,75,89.0,55.0,337,1432.0,6.0,1420,1438,18,0,0,,4.0,0.0,0.0,0.0,14.0
2330331,2015,5,28,4,WN,476,N663SW,SFO,LAX,1320,1406,46,19.0,1425.0,80,76.0,51.0,337,1516.0,6.0,1440,1522,42,0,0,,0.0,0.0,0.0,42.0,0.0
2330385,2015,5,28,4,VX,928,N849VA,SFO,LAX,1325,1329,4,10.0,1339.0,80,72.0,55.0,337,1434.0,7.0,1445,1441,-4,0,0,,,,,,
2330519,2015,5,28,4,UA,1642,N77518,LAX,SFO,1333,1351,18,21.0,1412.0,88,78.0,54.0,337,1506.0,3.0,1501,1509,8,0,0,,,,,,
